tempo_s;id_caminhao;estado;e_defeito;e_automatico;i_posicao_x;i_posicao_y;i_angulo_x;i_temperatura;o_aceleracao;o_direcao;evento
239.531;4;Em movimento;0;1;1317;0;0;60;100;180;
240.039;4;Em movimento;0;1;1322;0;0;60;100;180;
240.547;4;Em movimento;0;1;1327;0;0;60;100;180;
241.051;4;Em movimento;0;1;1332;0;0;60;100;180;
241.556;4;Em movimento;0;1;1337;0;0;60;100;180;
242.061;4;Em movimento;0;1;1342;0;0;60;100;180;
242.568;4;Em movimento;0;1;1348;0;0;60;100;180;
243.071;4;Em movimento;0;1;1353;0;0;60;100;180;
243.576;4;Em movimento;0;1;1357;0;0;60;100;180;
244.085;4;Em movimento;0;1;1363;0;0;60;100;180;
244.597;4;Em movimento;0;1;1368;0;0;60;100;180;
245.101;4;Em movimento;0;1;1373;0;0;60;100;180;
245.605;4;Em movimento;0;1;1378;0;0;60;100;180;
246.107;4;Em movimento;0;1;1383;0;0;60;100;180;
246.613;4;Em movimento;0;1;1388;0;0;60;100;180;
247.117;4;Em movimento;0;1;1392;0;0;60;100;180;
247.621;4;Em movimento;0;1;1397;0;0;60;100;180;
248.126;4;Em movimento;0;1;1403;0;0;60;100;180;
248.634;4;Em movimento;0;1;1408;0;0;60;100;180;
249.147;4;Em movimento;0;1;1412;0;0;60;100;180;
249.655;4;Em movimento;0;1;1417;0;0;60;100;180;
250.066;4;Em movimento;0;1;1421;0;0;60;100;180;
250.58;4;Em movimento;0;1;1427;0;0;60;100;180;
251.093;4;Em movimento;0;1;1432;0;0;60;100;180;
251.603;4;Em movimento;0;1;1437;0;0;60;100;180;
252.11;4;Em movimento;0;1;1442;0;0;60;100;180;
252.614;4;Em movimento;0;1;1447;0;0;60;100;180;
253.123;4;Em movimento;0;1;1452;0;0;60;100;180;
253.628;4;Em movimento;0;1;1457;0;0;60;100;180;
254.134;4;Em movimento;0;1;1462;0;0;60;100;180;
254.642;4;Em movimento;0;1;1467;0;0;60;100;180;
255.155;4;Em movimento;0;1;1472;0;0;60;100;180;
255.664;4;Em movimento;0;1;1477;0;0;60;100;180;
256.173;4;Em movimento;0;1;1482;0;0;60;100;180;
256.681;4;Em movimento;0;1;1487;0;0;60;100;180;
257.091;4;Em movimento;0;1;1491;0;0;60;100;180;
257.616;4;Em movimento;0;1;1496;0;0;60;100;180;
258.125;4;Em movimento;0;1;1501;0;0;60;100;180;
258.627;4;Em movimento;0;1;1506;0;0;60;100;180;
259.129;4;Em movimento;0;1;1511;0;0;60;100;180;
259.648;4;Em movimento;0;1;1516;0;0;60;100;180;
260.158;4;Em movimento;0;1;1521;0;0;60;100;180;
260.665;4;Em movimento;0;1;1526;0;0;60;100;180;
261.172;4;Em movimento;0;1;1532;0;0;60;100;180;
261.676;4;Em movimento;0;1;1537;0;0;60;100;180;
262.19;4;Em movimento;0;1;1542;0;0;60;100;180;
262.615;4;Em movimento;0;1;1546;0;0;60;100;180;
263.136;4;Em movimento;0;1;1551;0;0;60;100;180;
263.64;4;Em movimento;0;1;1556;0;0;60;100;180;
264.158;4;Em movimento;0;1;1561;0;0;60;100;180;
264.668;4;Em movimento;0;1;1566;0;0;60;100;180;
265.18;4;Em movimento;0;1;1571;0;0;60;100;180;
265.69;4;Em movimento;0;1;1576;0;0;60;100;180;
266.197;4;Em movimento;0;1;1581;0;0;60;100;180;
266.706;4;Em movimento;0;1;1586;0;0;60;100;180;
267.216;4;Em movimento;0;1;1591;0;0;60;100;180;
267.724;4;Em movimento;0;1;1596;0;0;60;100;180;
268.138;4;Em movimento;0;1;1600;0;0;60;100;180;
268.648;4;Em movimento;0;1;1605;0;0;60;100;180;
269.166;4;Em movimento;0;1;1611;0;0;60;100;180;
269.678;4;Em movimento;0;1;1616;0;0;60;100;180;
270.192;4;Em movimento;0;1;1621;0;0;60;100;180;
270.712;4;Em movimento;0;1;1626;0;0;60;100;180;
271.237;4;Em movimento;0;1;1631;0;0;60;100;180;
271.65;4;Em movimento;0;1;1635;0;0;60;100;180;
272.171;4;Em movimento;0;1;1640;0;0;60;100;180;
272.685;4;Em movimento;0;1;1645;0;0;60;100;180;
273.197;4;Em movimento;0;1;1650;0;0;60;100;180;
273.703;4;Em movimento;0;1;1656;0;0;60;100;180;
274.209;4;Em movimento;0;1;1661;0;0;60;100;180;
274.713;4;Em movimento;0;1;1666;0;0;60;100;180;
275.227;4;Em movimento;0;1;1671;0;0;60;100;180;
275.742;4;Em movimento;0;1;1675;0;0;60;100;180;
276.249;4;Em movimento;0;1;1681;0;0;60;100;180;
276.755;4;Em movimento;0;1;1686;0;0;60;100;180;
277.265;4;Em movimento;0;1;1691;0;0;60;100;180;
277.771;4;Em movimento;0;1;1696;0;0;60;100;180;
278.283;4;Em movimento;0;1;1701;0;0;60;100;180;
278.789;4;Em movimento;0;1;1706;0;0;60;100;180;
279.201;4;Em movimento;0;1;1710;0;0;60;100;180;
279.703;4;Em movimento;0;1;1715;0;0;60;100;180;
280.212;4;Em movimento;0;1;1720;0;0;60;100;180;
280.717;4;Em movimento;0;1;1725;0;0;60;100;180;
281.225;4;Em movimento;0;1;1730;0;0;60;100;180;
281.739;4;Em movimento;0;1;1735;0;0;60;100;180;
282.243;4;Em movimento;0;1;1740;0;0;60;100;180;
282.75;4;Em movimento;0;1;1745;0;0;60;100;180;
283.252;4;Em movimento;0;1;1750;0;0;60;100;180;
283.755;4;Em movimento;0;1;1755;0;0;60;100;180;
284.265;4;Em movimento;0;1;1760;0;0;60;100;180;
284.77;4;Em movimento;0;1;1765;0;0;60;100;180;
285.282;4;Em movimento;0;1;1770;0;0;60;100;180;
285.791;4;Em movimento;0;1;1775;0;0;60;100;180;
286.3;4;Em movimento;0;1;1780;0;0;60;100;180;
286.806;4;Em movimento;0;1;1785;0;0;60;100;180;
287.311;4;Em movimento;0;1;1790;0;0;60;100;180;
287.818;4;Em movimento;0;1;1795;0;0;60;100;180;
288.321;4;Em movimento;0;1;1800;0;0;60;100;180;
288.825;4;Em movimento;0;1;1805;0;0;60;100;180;
289.335;4;Em movimento;0;1;1810;0;0;60;100;180;
289.745;4;Em movimento;0;1;1814;0;0;60;100;180;
290.253;4;Em movimento;0;1;1819;0;0;60;100;180;
290.768;4;Em movimento;0;1;1824;0;0;60;100;180;
291.293;4;Em movimento;0;1;1829;0;0;60;100;180;
291.797;4;Em movimento;0;1;1835;0;0;60;100;180;
292.308;4;Em movimento;0;1;1840;0;0;60;100;180;
292.822;4;Em movimento;0;1;1845;0;0;60;100;180;
293.332;4;Em movimento;0;1;1850;0;0;60;100;180;
293.841;4;Em movimento;0;1;1855;0;0;60;100;180;
294.347;4;Em movimento;0;1;1860;0;0;60;100;180;
294.85;4;Em movimento;0;1;1865;0;0;60;100;180;
295.357;4;Em movimento;0;1;1870;0;0;60;100;180;
295.866;4;Em movimento;0;1;1875;0;0;60;100;180;
296.377;4;Em movimento;0;1;1880;0;0;60;100;180;
296.882;4;Em movimento;0;1;1885;0;0;60;100;180;
297.387;4;Em movimento;0;1;1890;0;0;60;100;180;
297.892;4;Em movimento;0;1;1895;0;0;60;100;180;
298.299;4;Em movimento;0;1;1899;0;0;60;100;180;
298.81;4;Em movimento;0;1;1904;0;0;60;100;180;
299.314;4;Em movimento;0;1;1909;0;0;60;100;180;
299.83;4;Em movimento;0;1;1914;0;0;60;100;180;
300.338;4;Em movimento;0;1;1919;0;0;60;100;180;
300.844;4;Em movimento;0;1;1924;0;0;60;100;180;
301.357;4;Em movimento;0;1;1929;0;0;60;100;180;
301.868;4;Em movimento;0;1;1934;0;0;60;100;180;
302.374;4;Em movimento;0;1;1939;0;0;60;100;180;
302.882;4;Em movimento;0;1;1944;0;0;60;100;180;
303.389;4;Em movimento;0;1;1949;0;0;60;100;180;
303.895;4;Em movimento;0;1;1954;0;0;60;100;180;
304.397;4;Em movimento;0;1;1959;0;0;60;100;180;
304.91;4;Em movimento;0;1;1964;0;0;60;100;180;
305.422;4;Em movimento;0;1;1969;0;0;60;100;180;
305.937;4;Em movimento;0;1;1974;0;0;60;100;180;
306.348;4;Em movimento;0;1;1979;0;0;60;100;180;
306.854;4;Em movimento;0;1;1984;0;0;60;100;180;
307.358;4;Em movimento;0;1;1989;0;0;60;100;180;
307.867;4;Em movimento;0;1;1994;0;0;60;100;180;
308.383;4;Em movimento;0;1;1998;0;0;60;100;180;
308.89;4;Em movimento;0;1;2003;0;0;60;100;180;
309.399;4;Em movimento;0;1;2009;0;0;60;100;180;
309.907;4;Em movimento;0;1;2014;0;0;60;100;180;
310.414;4;Em movimento;0;1;2019;0;0;60;100;180;
310.924;4;Em movimento;0;1;2024;0;0;60;100;180;
311.429;4;Em movimento;0;1;2029;0;0;60;100;180;
311.935;4;Em movimento;0;1;2034;0;0;60;100;180;
312.445;4;Em movimento;0;1;2039;0;0;60;100;180;
312.952;4;Em movimento;0;1;2044;0;0;60;100;180;
313.458;4;Em movimento;0;1;2049;0;0;60;100;180;
313.963;4;Em movimento;0;1;2054;0;0;60;100;180;
314.47;4;Em movimento;0;1;2059;0;0;60;100;180;
314.976;4;Em movimento;0;1;2064;0;0;60;100;180;
315.483;4;Em movimento;0;1;2069;0;0;60;100;180;
315.892;4;Em movimento;0;1;2073;0;0;60;100;180;
316.397;4;Em movimento;0;1;2078;0;0;60;100;180;
316.908;4;Em movimento;0;1;2083;0;0;60;100;180;
317.421;4;Em movimento;0;1;2088;0;0;60;100;180;
317.93;4;Em movimento;0;1;2093;0;0;60;100;180;
318.437;4;Em movimento;0;1;2098;0;0;60;100;180;
318.946;4;Em movimento;0;1;2103;0;0;60;100;180;
319.45;4;Em movimento;0;1;2108;0;0;60;100;180;
319.961;4;Em movimento;0;1;2113;0;0;60;100;180;
320.471;4;Em movimento;0;1;2118;0;0;60;100;180;
320.976;4;Em movimento;0;1;2124;0;0;60;100;180;
321.479;4;Em movimento;0;1;2129;0;0;60;100;180;
321.993;4;Em movimento;0;1;2133;0;0;60;100;180;
322.502;4;Em movimento;0;1;2138;0;0;60;100;180;
323.007;4;Em movimento;0;1;2144;0;0;60;100;180;
323.514;4;Em movimento;0;1;2148;0;0;60;100;180;
324.018;4;Em movimento;0;1;2154;0;0;60;100;180;
324.521;4;Em movimento;0;1;2159;0;0;60;100;180;
325.023;4;Em movimento;0;1;2164;0;0;60;100;180;
325.532;4;Em movimento;0;1;2168;0;0;60;100;180;
325.937;4;Em movimento;0;1;2173;0;0;60;100;180;
326.445;4;Em movimento;0;1;2178;0;0;60;100;180;
326.952;4;Em movimento;0;1;2183;0;0;60;100;180;
327.46;4;Em movimento;0;1;2188;0;0;60;100;180;
327.968;4;Em movimento;0;1;2193;0;0;60;100;180;
328.479;4;Em movimento;0;1;2198;0;0;60;100;180;
328.984;4;Em movimento;0;1;2203;0;0;60;100;180;
329.49;4;Em movimento;0;1;2208;0;0;60;100;180;
329.994;4;Em movimento;0;1;2213;0;0;60;100;180;
330.51;4;Em movimento;0;1;2218;0;0;60;100;180;
331.024;4;Em movimento;0;1;2223;0;0;60;100;180;
331.529;4;Em movimento;0;1;2228;0;0;60;100;180;
332.033;4;Em movimento;0;1;2233;0;0;60;100;180;
332.536;4;Em movimento;0;1;2238;0;0;60;100;180;
333.045;4;Em movimento;0;1;2243;0;0;60;100;180;
333.549;4;Em movimento;0;1;2248;0;0;60;100;180;
334.055;4;Em movimento;0;1;2253;0;0;60;100;180;
334.564;4;Em movimento;0;1;2258;0;0;60;100;180;
335.08;4;Em movimento;0;1;2263;0;0;60;100;180;
335.587;4;Em movimento;0;1;2268;0;0;60;100;180;
336.091;4;Em movimento;0;1;2273;0;0;60;100;180;
336.595;4;Em movimento;0;1;2278;0;0;60;100;180;
337.1;4;Em movimento;0;1;2283;0;0;60;100;180;
337.51;4;Em movimento;0;1;2287;0;0;60;100;180;
338.019;4;Em movimento;0;1;2292;0;0;60;100;180;
338.526;4;Em movimento;0;1;2297;0;0;60;100;180;
339.032;4;Em movimento;0;1;2302;0;0;60;100;180;
339.548;4;Em movimento;0;1;2307;0;0;60;100;180;
340.061;4;Em movimento;0;1;2312;0;0;60;100;180;
340.564;4;Em movimento;0;1;2317;0;0;60;100;180;
341.068;4;Em movimento;0;1;2322;0;0;60;100;180;
341.571;4;Em movimento;0;1;2327;0;0;60;100;180;
342.073;4;Em movimento;0;1;2332;0;0;60;100;180;
342.578;4;Em movimento;0;1;2337;0;0;60;100;180;
343.082;4;Em movimento;0;1;2342;0;0;60;100;180;
343.585;4;Em movimento;0;1;2347;0;0;60;100;180;
344.092;4;Em movimento;0;1;2352;0;0;60;100;180;
344.6;4;Em movimento;0;1;2357;0;0;60;100;180;
345.112;4;Em movimento;0;1;2362;0;0;60;100;180;
345.622;4;Em movimento;0;1;2367;0;0;60;100;180;
346.129;4;Em movimento;0;1;2372;0;0;60;100;180;
346.635;4;Em movimento;0;1;2377;0;0;60;100;180;
347.153;4;Em movimento;0;1;2383;0;0;60;100;180;
347.666;4;Em movimento;0;1;2388;0;0;60;100;180;
348.09;4;Em movimento;0;1;2392;0;0;60;100;180;
348.615;4;Em movimento;0;1;2397;0;0;60;100;180;
349.12;4;Em movimento;0;1;2402;0;0;60;100;180;
349.629;4;Em movimento;0;1;2407;0;0;60;100;180;
350.136;4;Em movimento;0;1;2412;0;0;60;100;180;
350.646;4;Em movimento;0;1;2417;0;0;60;100;180;
351.158;4;Em movimento;0;1;2422;0;0;60;100;180;
351.667;4;Em movimento;0;1;2427;0;0;60;100;180;
352.191;4;Em movimento;0;1;2432;0;0;60;100;180;
352.61;4;Em movimento;0;1;2437;0;0;60;100;180;
353.134;4;Em movimento;0;1;2442;0;0;60;100;180;
353.642;4;Em movimento;0;1;2447;0;0;60;100;180;
354.146;4;Em movimento;0;1;2452;0;0;60;100;180;
354.648;4;Em movimento;0;1;2457;0;0;60;100;180;
355.153;4;Em movimento;0;1;2462;0;0;60;100;180;
355.66;4;Em movimento;0;1;2467;0;0;60;100;180;
356.165;4;Em movimento;0;1;2472;0;0;60;100;180;
356.671;4;Em movimento;0;1;2477;0;0;60;100;180;
357.18;4;Em movimento;0;1;2482;0;0;60;100;180;
357.691;4;Em movimento;0;1;2487;0;0;60;100;180;
358.203;4;Em movimento;0;1;2492;0;0;60;100;180;
358.709;4;Em movimento;0;1;2497;0;0;60;100;180;
359.211;4;Em movimento;0;1;2502;0;0;60;100;180;
359.723;4;Em movimento;0;1;2507;0;0;60;100;180;
360.235;4;Em movimento;0;1;2512;0;0;60;100;180;
360.74;4;Em movimento;0;1;2517;0;0;60;100;180;
361.251;4;Em movimento;0;1;2522;0;0;60;100;180;
361.666;4;Em movimento;0;1;2526;0;0;60;100;180;
362.183;4;Em movimento;0;1;2531;0;0;60;100;180;
362.7;4;Em movimento;0;1;2536;0;0;60;100;180;
363.207;4;Em movimento;0;1;2541;0;0;60;100;180;
363.714;4;Em movimento;0;1;2546;0;0;60;100;180;
364.217;4;Em movimento;0;1;2552;0;0;60;100;180;
364.723;4;Em movimento;0;1;2556;0;0;60;100;180;
365.227;4;Em movimento;0;1;2561;0;0;60;100;180;
365.731;4;Em movimento;0;1;2566;0;0;60;100;180;
366.237;4;Em movimento;0;1;2571;0;0;60;100;180;
366.741;4;Em movimento;0;1;2576;0;0;60;100;180;
367.244;4;Em movimento;0;1;2581;0;0;60;100;180;
367.752;4;Em movimento;0;1;2586;0;0;60;100;180;
368.258;4;Em movimento;0;1;2591;0;0;60;100;180;
368.775;4;Em movimento;0;1;2596;0;0;60;100;180;
369.289;4;Em movimento;0;1;2602;0;0;60;100;180;
369.797;4;Em movimento;0;1;2607;0;0;60;100;180;
370.315;4;Em movimento;0;1;2612;0;0;60;100;180;
370.729;4;Em movimento;0;1;2616;0;0;60;100;180;
371.24;4;Em movimento;0;1;2621;0;0;60;100;180;
371.752;4;Em movimento;0;1;2626;0;0;60;100;180;
372.257;4;Em movimento;0;1;2631;0;0;60;100;180;
372.768;4;Em movimento;0;1;2636;0;0;60;100;180;
373.282;4;Em movimento;0;1;2641;0;0;60;100;180;
373.79;4;Em movimento;0;1;2646;0;0;60;100;180;
374.295;4;Em movimento;0;1;2651;0;0;60;100;180;
374.801;4;Em movimento;0;1;2656;0;0;60;100;180;
375.308;4;Em movimento;0;1;2661;0;0;60;100;180;
375.811;4;Em movimento;0;1;2666;0;0;60;100;180;
376.317;4;Em movimento;0;1;2671;0;0;60;100;180;
376.822;4;Em movimento;0;1;2676;0;0;60;100;180;
377.329;4;Em movimento;0;1;2681;0;0;60;100;180;
377.841;4;Em movimento;0;1;2686;0;0;60;100;180;
378.352;4;Em movimento;0;1;2691;0;0;60;100;180;
378.866;4;Em movimento;0;1;2696;0;0;60;100;180;
379.374;4;Em movimento;0;1;2701;0;0;60;100;180;
379.887;4;Em movimento;0;1;2706;0;0;60;100;180;
380.396;4;Em movimento;0;1;2711;0;0;60;100;180;
380.9;4;Em movimento;0;1;2716;0;0;60;100;180;
381.413;4;Em movimento;0;1;2721;0;0;60;100;180;
381.821;4;Em movimento;0;1;2725;0;0;60;100;180;
382.329;4;Em movimento;0;1;2731;0;0;60;100;180;
382.834;4;Em movimento;0;1;2736;0;0;60;100;180;
383.339;4;Em movimento;0;1;2741;0;0;60;100;180;
383.844;4;Em movimento;0;1;2746;0;0;60;100;180;
384.349;4;Em movimento;0;1;2751;0;0;60;100;180;
384.857;4;Em movimento;0;1;2756;0;0;60;100;180;
385.466;4;Em movimento;0;1;2762;0;0;60;100;180;
385.973;4;Em movimento;0;1;2767;0;0;60;100;180;
386.477;4;Em movimento;0;1;2772;0;0;60;100;180;
386.983;4;Em movimento;0;1;2777;0;0;60;100;180;
387.487;4;Em movimento;0;1;2782;0;0;60;100;180;
387.992;4;Em movimento;0;1;2787;0;0;60;100;180;
388.496;4;Em movimento;0;1;2792;0;0;60;100;180;
389;4;Em movimento;0;1;2797;0;0;60;100;180;
389.413;4;Em movimento;0;1;2801;0;0;60;100;180;
389.921;4;Em movimento;0;1;2806;0;0;60;100;180;
390.428;4;Em movimento;0;1;2811;0;0;60;100;180;
390.936;4;Em movimento;0;1;2816;0;0;60;100;180;
391.445;4;Em movimento;0;1;2821;0;0;60;100;180;
391.949;4;Em movimento;0;1;2826;0;0;60;100;180;
392.46;4;Em movimento;0;1;2831;0;0;60;100;180;
392.978;4;Em movimento;0;1;2836;0;0;60;100;180;
393.494;4;Em movimento;0;1;2841;0;0;60;100;180;
394.001;4;Em movimento;0;1;2846;0;0;60;100;180;
394.508;4;Em movimento;0;1;2851;0;0;60;100;180;
395.017;4;Em movimento;0;1;2856;0;0;60;100;180;
395.524;4;Em movimento;0;1;2861;0;0;60;100;180;
395.942;4;Em movimento;0;1;2865;0;0;60;100;180;
396.455;4;Em movimento;0;1;2870;0;0;60;100;180;
396.962;4;Em movimento;0;1;2875;0;0;60;100;180;
397.486;4;Em movimento;0;1;2880;0;0;60;100;180;
398.009;4;Em movimento;0;1;2886;0;0;60;100;180;
398.529;4;Em movimento;0;1;2891;0;0;60;100;180;
399.039;4;Em movimento;0;1;2896;0;0;60;100;180;
399.545;4;Em movimento;0;1;2901;0;0;60;100;180;
400.052;4;Em movimento;0;1;2906;0;0;60;100;180;
400.561;4;Em movimento;0;1;2911;0;0;60;100;180;
400.969;4;Em movimento;0;1;2915;0;0;60;100;180;
401.476;4;Em movimento;0;1;2920;0;0;60;100;180;
401.981;4;Em movimento;0;1;2925;0;0;60;100;180;
402.486;4;Em movimento;0;1;2930;0;0;60;100;180;
402.994;4;Em movimento;0;1;2935;0;0;60;100;180;
403.507;4;Em movimento;0;1;2940;0;0;60;100;180;
404.021;4;Em movimento;0;1;2945;0;0;60;100;180;
404.536;4;Em movimento;0;1;2950;0;0;60;100;180;
405.049;4;Em movimento;0;1;2955;0;0;60;100;180;
405.555;4;Em movimento;0;1;2960;0;0;60;100;180;
406.062;4;Em movimento;0;1;2965;0;0;60;100;180;
406.572;4;Em movimento;0;1;2970;0;0;60;100;180;
407.077;4;Em movimento;0;1;2975;0;0;60;100;180;
407.584;4;Em movimento;0;1;2981;0;0;60;100;180;
408.091;4;Em movimento;0;1;2986;0;0;60;100;180;
408.597;4;Em movimento;0;1;2990;0;0;60;100;180;
409.107;4;Em movimento;0;1;2995;0;0;60;100;180;
409.519;4;Em movimento;0;1;2999;0;0;60;100;180;
410.032;4;Em movimento;0;1;3005;0;0;60;100;180;
410.543;4;Em movimento;0;1;3010;0;0;60;100;180;
411.051;4;Em movimento;0;1;3015;0;0;60;100;180;
411.557;4;Em movimento;0;1;3020;0;0;60;100;180;
412.07;4;Em movimento;0;1;3025;0;0;60;100;180;
412.699;4;Em movimento;0;1;3031;0;0;60;100;180;
413.206;4;Em movimento;0;1;3036;0;0;60;100;180;
413.715;4;Em movimento;0;1;3041;0;0;60;100;180;
414.224;4;Em movimento;0;1;3046;0;0;60;100;180;
414.733;4;Em movimento;0;1;3051;0;0;60;100;180;
415.137;4;Em movimento;0;1;3055;0;0;60;100;180;
415.651;4;Em movimento;0;1;3060;0;0;60;100;180;
416.157;4;Em movimento;0;1;3066;0;0;60;100;180;
416.664;4;Em movimento;0;1;3070;0;0;60;100;180;
417.168;4;Em movimento;0;1;3075;0;0;60;100;180;
417.673;4;Em movimento;0;1;3080;0;0;60;100;180;
418.18;4;Em movimento;0;1;3085;0;0;60;100;180;
418.687;4;Em movimento;0;1;3090;0;0;60;100;180;
419.19;4;Em movimento;0;1;3095;0;0;60;100;180;
419.693;4;Em movimento;0;1;3100;0;0;60;100;180;
420.198;4;Em movimento;0;1;3105;0;0;60;100;180;
420.703;4;Em movimento;0;1;3110;0;0;60;100;180;
421.208;4;Em movimento;0;1;3115;0;0;60;100;180;
421.715;4;Em movimento;0;1;3120;0;0;60;100;180;
422.222;4;Em movimento;0;1;3125;0;0;60;100;180;
422.734;4;Em movimento;0;1;3130;0;0;60;100;180;
423.246;4;Em movimento;0;1;3135;0;0;60;100;180;
423.766;4;Em movimento;0;1;3141;0;0;60;100;180;
424.271;4;Em movimento;0;1;3146;0;0;60;100;180;
424.781;4;Em movimento;0;1;3151;0;0;60;100;180;
425.29;4;Em movimento;0;1;3156;0;0;60;100;180;
425.699;4;Em movimento;0;1;3160;0;0;60;100;180;
426.209;4;Em movimento;0;1;3165;0;0;60;100;180;
426.712;4;Em movimento;0;1;3170;0;0;60;100;180;
427.215;4;Em movimento;0;1;3175;0;0;60;100;180;
427.726;4;Em movimento;0;1;3180;0;0;60;100;180;
428.233;4;Em movimento;0;1;3185;0;0;60;100;180;
428.737;4;Em movimento;0;1;3190;0;0;60;100;180;
429.255;4;Em movimento;0;1;3195;0;0;60;100;180;
429.764;4;Em movimento;0;1;3200;0;0;60;100;180;
430.268;4;Em movimento;0;1;3205;0;0;60;100;180;
430.772;4;Em movimento;0;1;3210;0;0;60;100;180;
431.277;4;Em movimento;0;1;3215;0;0;60;100;180;
431.783;4;Em movimento;0;1;3220;0;0;60;100;180;
432.307;4;Em movimento;0;1;3225;0;0;60;100;180;
432.813;4;Em movimento;0;1;3230;0;0;60;100;180;
433.319;4;Em movimento;0;1;3235;0;0;60;100;180;
433.821;4;Em movimento;0;1;3240;0;0;60;100;180;
434.348;4;Em movimento;0;1;3245;0;0;60;100;180;
434.753;4;Em movimento;0;1;3249;0;0;60;100;180;
435.267;4;Em movimento;0;1;3254;0;0;60;100;180;
435.798;4;Em movimento;0;1;3260;0;0;60;100;180;
436.34;4;Em movimento;0;1;3265;0;0;60;100;180;
436.847;4;Em movimento;0;1;3270;0;0;60;100;180;
437.349;4;Em movimento;0;1;3275;0;0;60;100;180;
437.86;4;Em movimento;0;1;3280;0;0;60;100;180;
438.362;4;Em movimento;0;1;3285;0;0;60;100;180;
438.865;4;Em movimento;0;1;3290;0;0;60;100;180;
439.368;4;Em movimento;0;1;3295;0;0;60;100;180;
439.872;4;Em movimento;0;1;3300;0;0;60;100;180;
440.374;4;Em movimento;0;1;3305;0;0;60;100;180;
440.885;4;Em movimento;0;1;3310;0;0;60;100;180;
441.391;4;Em movimento;0;1;3315;0;0;60;100;180;
441.802;4;Em movimento;0;1;3319;0;0;60;100;180;
442.32;4;Em movimento;0;1;3324;0;0;60;100;180;
442.828;4;Em movimento;0;1;3329;0;0;60;100;180;
443.334;4;Em movimento;0;1;3334;0;0;60;100;180;
443.838;4;Em movimento;0;1;3339;0;0;60;100;180;
444.342;4;Em movimento;0;1;3344;0;0;60;100;180;
444.846;4;Em movimento;0;1;3349;0;0;60;100;180;
445.349;4;Em movimento;0;1;3354;0;0;60;100;180;
445.865;4;Em movimento;0;1;3359;0;0;60;100;180;
446.37;4;Em movimento;0;1;3364;0;0;60;100;180;
446.872;4;Em movimento;0;1;3369;0;0;60;100;180;
447.376;4;Em movimento;0;1;3374;0;0;60;100;180;
447.882;4;Em movimento;0;1;3379;0;0;60;100;180;
448.386;4;Em movimento;0;1;3384;0;0;60;100;180;
448.895;4;Em movimento;0;1;3389;0;0;60;100;180;
449.401;4;Em movimento;0;1;3394;0;0;60;100;180;
449.908;4;Em movimento;0;1;3399;0;0;60;100;180;
450.419;4;Em movimento;0;1;3404;0;0;60;100;180;
450.937;4;Em movimento;0;1;3409;0;0;60;100;180;
451.449;4;Em movimento;0;1;3414;0;0;60;100;180;
451.963;4;Em movimento;0;1;3419;0;0;60;100;180;
452.369;4;Em movimento;0;1;3423;0;0;60;100;180;
452.876;4;Em movimento;0;1;3429;0;0;60;100;180;
453.381;4;Em movimento;0;1;3434;0;0;60;100;180;
453.885;4;Em movimento;0;1;3439;0;0;60;100;180;
454.394;4;Em movimento;0;1;3444;0;0;60;100;180;
454.903;4;Em movimento;0;1;3449;0;0;60;100;180;
455.411;4;Em movimento;0;1;3454;0;0;60;100;180;
455.92;4;Em movimento;0;1;3459;0;0;60;100;180;
456.431;4;Em movimento;0;1;3464;0;0;60;100;180;
456.94;4;Em movimento;0;1;3469;0;0;60;100;180;
457.447;4;Em movimento;0;1;3474;0;0;60;100;180;
457.949;4;Em movimento;0;1;3479;0;0;60;100;180;
458.455;4;Em movimento;0;1;3484;0;0;60;100;180;
458.963;4;Em movimento;0;1;3489;0;0;60;100;180;
459.472;4;Em movimento;0;1;3494;0;0;60;100;180;
459.978;4;Em movimento;0;1;3499;0;0;60;100;180;
460.496;4;Em movimento;0;1;3504;0;0;60;100;180;
461.006;4;Em movimento;0;1;3509;0;0;60;100;180;
461.415;4;Em movimento;0;1;3513;0;0;60;100;180;
461.931;4;Em movimento;0;1;3518;0;0;60;100;180;
462.445;4;Em movimento;0;1;3523;0;0;60;100;180;
462.96;4;Em movimento;0;1;3528;0;0;60;100;180;
463.463;4;Em movimento;0;1;3533;0;0;60;100;180;
463.97;4;Em movimento;0;1;3538;0;0;60;100;180;
464.478;4;Em movimento;0;1;3544;0;0;60;100;180;
464.986;4;Em movimento;0;1;3549;0;0;60;100;180;
465.497;4;Em movimento;0;1;3553;0;0;60;100;180;
466.008;4;Em movimento;0;1;3558;0;0;60;100;180;
466.522;4;Em movimento;0;1;3564;0;0;60;100;180;
466.94;4;Em movimento;0;1;3568;0;0;60;100;180;
467.543;4;Em movimento;0;1;3574;0;0;60;100;180;
467.955;4;Em movimento;0;1;3578;0;0;60;100;180;
468.463;4;Em movimento;0;1;3583;0;0;60;100;180;
468.987;4;Em movimento;0;1;3588;0;0;60;100;180;
469.491;4;Em movimento;0;1;3593;0;0;60;100;180;
470.013;4;Em movimento;0;1;3598;0;0;60;100;180;
470.518;4;Em movimento;0;1;3603;0;0;60;100;180;
471.031;4;Em movimento;0;1;3608;0;0;60;100;180;
471.54;4;Em movimento;0;1;3613;0;0;60;100;180;
472.046;4;Em movimento;0;1;3618;0;0;60;100;180;
472.555;4;Em movimento;0;1;3623;0;0;60;100;180;
